hour_of_day,day_of_week,severity_numeric,source_type_numeric,src_bytes,dst_bytes,event_freq_1m,protocol,dst_port,template_rarity,threat_intel_flag,duration,same_srv_rate,diff_srv_rate,serror_rate,rerror_rate,count,srv_count,dst_host_count,dst_host_srv_count,label
16.0,4.0,1.1730061453511973,9.0,51.0,106.0,10.3669915,6.0,53.0,0.5139217545138981,0.0,192920.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0
1.0,1.0,0.0,1.0,0.0,0.0,22.0,0.0,8020.0,0.22,0.0,50929.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,1.0,0
2.0,4.0,1.6342113680520172,9.0,207.0,134.0,105.1287828,6.0,8080.0,0.3042603052844289,0.0,66585.0,1.0,0.0,0.0,0.0,7.0,4.0,1.0,1.0,1
2.0,5.0,0.0,5.0,0.0,12.0,14.0,17.0,53.0,0.5905764584655453,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0
19.0,4.0,0.0,8.0,33.0,0.0,95.0,6.0,80.0,0.285,0.0,28.965626769563013,1.0,0.0,0.0,0.0,32.0,40.0,1.0,1.0,0
8.0,6.0,0.0,1.0,0.0,0.0,19.0,0.0,8020.0,0.19,0.0,856.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,1.0,0
8.0,3.0,0.6442173254586936,1.0,0.0,0.0,72.0,6.0,22.0,0.35960011513045853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
14.0,1.0,1.8963497863374328,9.0,84.0,44.0,3.0,6.0,443.0,0.5015321404979031,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1
17.0,1.0,0.0,8.0,80.0,0.0,48.0,6.0,80.0,0.28,0.0,214.57335677049167,1.0,0.0,0.0,0.0,49.0,43.0,1.0,1.0,1
13.0,4.0,0.0,2.0,0.0,0.0,56.0,0.0,0.0,0.5215230325670213,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,0
21.0,0.0,1.029487513351639,3.0,3390.0,40986.0,8.0,6.0,45423.0,0.5,0.0,0.023947,0.625,0.125,0.0,0.0,8.0,6.0,5.0,4.0,0
8.0,6.0,0.0,2.0,0.0,0.0,121.0,0.0,0.0,0.4002228599638162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
9.0,6.0,0.3925695417432422,1.0,0.0,0.0,58.0,6.0,22.0,0.4025865452102437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
10.0,1.0,0.7382383956585128,3.0,146.0,178.0,1.0,17.0,53.0,0.5,0.0,0.001058,1.0,1.0,0.0,0.0,1.0,2.0,5.0,3.0,0
10.0,4.0,0.0,1.0,0.0,0.0,101.0,6.0,22.0,0.39173119875429474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
5.0,2.0,0.48759829345779704,9.0,2059.0,2816.0,76.0,6.0,21.0,0.4984022466074834,0.0,8897.0,0.0,0.0,0.0,0.0,37.0,39.0,1.0,1.0,0
14.0,6.0,1.5514852803664283,10.0,322.0,3461.0,1.0,6.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,107.0,255.0,0
21.0,1.0,1.221835584996066,3.0,4440.0,3080.0,5.0,6.0,64367.0,0.5,0.0,0.378405,0.4,0.2,0.0,0.0,5.0,5.0,2.0,3.0,0
16.0,4.0,0.0,5.0,10.0,14.0,27.0,17.0,53.0,0.5534389497797914,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,1.0,1.0,0
12.0,2.0,0.8761549942657223,1.0,0.0,0.0,45.0,0.0,0.0,0.5564880368033934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
10.0,2.0,0.6739176484975977,9.0,114.0,0.0,2.0,17.0,53.0,0.4633877759484257,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1
8.0,4.0,0.0,1.0,0.0,0.0,27.0,0.0,8020.0,0.27,0.0,9612.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,1.0,1
11.0,5.0,2.229440809006576,1.0,0.0,0.0,11.0,6.0,22.0,0.49599749520379377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
4.0,3.0,0.0,2.0,0.0,0.0,132.0,0.0,0.0,0.49159048501592584,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
6.0,2.0,2.716431476700636,8.0,0.0,0.0,146.0,6.0,80.0,0.43705919693147927,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
21.0,3.0,0.9506735068671869,9.0,112.0,60.0,3.0,6.0,443.0,0.7359530506050437,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1
10.0,5.0,3.016388611382231,1.0,0.0,0.0,80.0,6.0,22.0,0.5869700372725523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
18.0,3.0,1.2671773375050457,3.0,564.0,354.0,1.0,6.0,111.0,0.5,0.0,0.663717,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8.0,0.0,0.7846568510899234,10.0,6601.0,0.0,15.0,6.0,0.0,0.5,0.0,0.0,0.07,0.13,0.0,0.0,15.0,1.0,62.0,1.0,0
4.0,6.0,1.6663328708112546,9.0,44.0,210.0,5.9993040807,6.0,53.0,0.7126692791335728,0.0,333372.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0
21.0,0.0,1.1533582249216148,9.0,48.0,112.0,6.082466075,6.0,53.0,0.5511343653118536,0.0,328814.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0
14.0,2.0,1.9061714144044937,1.0,0.0,0.0,8.0,0.0,0.0,0.4662198460303146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
14.0,2.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.4846583421038891,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0
0.0,5.0,0.6208256168158647,9.0,567.0,3525.0,0.84833731,6.0,80.0,0.6899926363301249,0.0,11787764.0,1.0,0.0,0.0,0.0,10.0,5.0,1.0,1.0,1
8.0,3.0,1.5050999509626344,3.0,200.0,0.0,14.0,0.0,0.0,0.5,0.0,1.1e-05,0.42857142857142855,0.2857142857142857,0.0,0.0,14.0,14.0,6.0,5.0,1
0.0,1.0,2.5921354540115273,1.0,0.0,0.0,8.0,0.0,22.0,0.4686700614931778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
1.0,1.0,2.7502127680040647,1.0,0.0,0.0,82.0,0.0,22.0,0.42196072929796496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
18.0,1.0,0.0,8.0,75.0,0.0,20.0,6.0,80.0,0.305,0.0,224.08257403329807,1.0,0.0,0.0,0.0,11.0,11.0,1.0,1.0,1
16.0,5.0,0.0,2.0,0.0,0.0,89.0,0.0,0.0,0.4118992156329997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
6.0,6.0,2.122133165870236,8.0,0.0,0.0,36.0,6.0,80.0,0.6220330024634763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
11.0,2.0,0.5266036568682144,9.0,2876.0,0.0,2.0,17.0,67.0,0.4850417537652679,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1
19.0,3.0,1.396703975284273,9.0,8.0,0.0,19801.9802,6.0,80.0,0.5237583177560964,0.0,101.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1
12.0,0.0,1.4927886455964543,9.0,1358.0,881.0,0.255389143,6.0,443.0,0.47729311711124967,0.0,117467797.0,1.0,0.0,0.0,0.0,30.0,16.0,1.0,1.0,0
5.0,3.0,3.1053746135656852,8.0,0.0,0.0,63.0,6.0,80.0,0.48141153534416065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
7.0,2.0,1.3271345023307808,9.0,132.0,0.0,1.0,17.0,53.0,0.48643476797233204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
9.0,1.0,0.0,8.0,3.0,0.0,81.0,6.0,80.0,0.735,0.0,53.79786708707517,1.0,0.0,0.0,0.0,37.0,33.0,1.0,1.0,1
18.0,4.0,1.1632438674119285,1.0,0.0,0.0,70.0,0.0,0.0,0.5526579059500846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
9.0,2.0,0.0,2.0,0.0,0.0,57.0,0.0,0.0,0.4523495782345551,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0
16.0,2.0,0.4327324009409571,3.0,2542.0,23432.0,7.0,6.0,37969.0,0.5,0.0,0.017897,0.2857142857142857,0.14285714285714285,0.0,0.0,7.0,10.0,2.0,3.0,0
4.0,6.0,0.9938940314488347,3.0,130.0,162.0,2.0,17.0,53.0,0.5,0.0,0.000953,1.0,0.5,0.0,0.0,2.0,4.0,3.0,2.0,0
1.0,2.0,0.6235495285471452,9.0,4456.0,3080.0,58.0,6.0,45714.0,0.4737526146530786,0.0,378.0,0.0,0.0,0.0,0.0,28.0,30.0,1.0,1.0,0
14.0,1.0,1.885680862356386,9.0,44.0,0.0,1.0,6.0,1052.0,0.5697087079578042,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
1.0,1.0,1.2929436220809363,9.0,12.0,0.0,0.758482201,6.0,80.0,0.3661808006272995,0.0,5273690.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0
14.0,1.0,0.7726832571861678,9.0,44.0,40.0,2.0,6.0,6839.0,0.5727613325579223,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
10.0,0.0,1.0127322491494464,1.0,0.0,0.0,129.0,6.0,22.0,0.5797292567574448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
16.0,1.0,0.8174297399506854,10.0,227.0,784.0,5.0,6.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,255.0,255.0,0
13.0,4.0,0.0,8.0,3.0,0.0,89.0,6.0,80.0,0.265,0.0,90.98843619737954,1.0,0.0,0.0,0.0,33.0,9.0,1.0,1.0,0
14.0,1.0,0.34462920075226755,9.0,40.0,0.0,1.0,6.0,80.0,0.49167449790614737,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
4.0,2.0,1.3682601498366396,9.0,9.0,193.0,4.0,6.0,21.0,0.6588897740059743,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0
16.0,3.0,0.0,8.0,46.0,0.0,68.0,6.0,80.0,0.28,0.0,64.5596553298886,1.0,0.0,0.0,0.0,32.0,35.0,1.0,1.0,1
7.0,5.0,1.144087030992758,9.0,338.0,11595.0,0.131719382,6.0,80.0,0.6212363783599035,0.0,98694663.0,1.0,0.0,0.0,0.0,13.0,6.0,1.0,1.0,1
8.0,1.0,0.0,1.0,0.0,0.0,22.0,0.0,8020.0,0.22,0.0,34613.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,1.0,0
4.0,4.0,2.7921159390284758,8.0,0.0,0.0,150.0,6.0,80.0,0.7016470084997616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
1.0,5.0,0.0,5.0,0.0,9.0,15.0,17.0,53.0,0.47465333358974443,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0
16.0,1.0,1.2196117011185224,9.0,48.0,0.0,1.0,6.0,443.0,0.5696834952347516,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
1.0,5.0,0.0,5.0,0.0,12.0,15.0,17.0,53.0,0.6239097917988785,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0
6.0,5.0,2.8476616119408256,1.0,0.0,0.0,50.0,6.0,22.0,0.358390877438677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
2.0,3.0,2.5838530553792936,8.0,0.0,0.0,53.0,6.0,80.0,0.5019417783529996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
20.0,3.0,2.4173822340580036,8.0,0.0,0.0,36.0,6.0,80.0,0.7403727532256068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
19.0,3.0,0.0,2.0,0.0,0.0,136.0,0.0,0.0,0.2701334613465626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
22.0,3.0,0.47251911904240057,8.0,0.0,0.0,192.0,6.0,80.0,0.4820835193697524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
14.0,1.0,1.7560983081586228,9.0,44.0,0.0,1.0,6.0,6129.0,0.7875904066475798,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
16.0,4.0,0.0,5.0,0.0,4.0,7.0,17.0,53.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0
17.0,6.0,0.6489422019897417,8.0,0.0,0.0,96.0,6.0,80.0,0.651877004860224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
16.0,2.0,1.4960784391969195,10.0,338.0,468.0,17.0,6.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,17.0,18.0,255.0,255.0,0
11.0,2.0,1.837164494924739,9.0,320.0,1954.0,14.0,6.0,52561.0,0.4537935654882199,0.0,13.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,1.0,0
19.0,4.0,2.4050757570251498,1.0,0.0,0.0,79.0,0.0,22.0,0.6361050429359016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
13.0,4.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.46358951154610867,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,0
1.0,2.0,1.2306782394654232,9.0,1876.0,256.0,16.0,6.0,80.0,0.5076054300915469,0.0,216.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,1.0,1
9.0,3.0,0.0,1.0,0.0,0.0,166.0,6.0,22.0,0.44762390357225107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
11.0,2.0,1.4261064188706416,9.0,1251.0,1752.0,48.0,6.0,21.0,0.39902846276189513,0.0,10.0,0.0,0.0,0.0,0.0,23.0,25.0,1.0,1.0,0
4.0,1.0,2.7083412165595697,8.0,0.0,0.0,152.0,6.0,80.0,0.5561145566995138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
0.0,6.0,0.0,5.0,10.0,14.0,27.0,17.0,53.0,0.5140834140345989,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,1.0,1.0,1
16.0,1.0,2.2319631852805477,9.0,88.0,48.0,3.0,6.0,22.0,0.5367551524665385,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1
2.0,5.0,1.254831135655975,9.0,0.0,0.0,0.110872672,6.0,80.0,0.5041317942762482,0.0,63135486.0,1.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,1
10.0,6.0,2.5860381850024488,1.0,0.0,0.0,179.0,6.0,22.0,0.5230831729469887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
21.0,6.0,0.0,5.0,7.0,11.0,24.0,17.0,53.0,0.41080574884314497,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,1.0,1.0,1
17.0,5.0,1.5459565686574197,3.0,2854.0,31402.0,2.0,6.0,30271.0,0.5,0.0,0.043175,1.0,0.5,0.0,0.0,2.0,2.0,3.0,4.0,0
2.0,5.0,0.0,5.0,0.0,9.0,11.0,17.0,53.0,0.5635422224786333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0
10.0,4.0,1.1822517855367778,1.0,0.0,0.0,122.0,6.0,22.0,0.43244990478695616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
10.0,2.0,1.2854677199019215,9.0,1684.0,10168.0,32.0,6.0,80.0,0.5855006727348614,0.0,1007.0,0.0,0.0,0.0,0.0,14.0,18.0,1.0,1.0,0
2.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,8020.0,0.04,0.0,2.0,0.0,0.0,0.0,0.0,4.0,31.0,1.0,1.0,1
7.0,3.0,2.09951390774871,8.0,0.0,0.0,45.0,6.0,80.0,0.35847623922440414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
14.0,3.0,0.5588253621382707,1.0,0.0,0.0,9.0,0.0,0.0,0.7008185994548966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
23.0,3.0,0.6966485578960528,9.0,146.0,178.0,4.0,17.0,53.0,0.5910740738078689,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0
12.0,0.0,2.077107944761359,8.0,0.0,0.0,60.0,6.0,80.0,0.21090008939355265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
15.0,3.0,1.192697017267258,9.0,424.0,8824.0,20.0,6.0,30122.0,0.39336437171418415,0.0,222.0,0.0,0.0,0.0,0.0,8.0,12.0,1.0,1.0,0
1.0,1.0,1.2090013559516875,9.0,285.0,2524.0,0.988644235,6.0,80.0,0.4591250184276167,0.0,10114862.0,1.0,0.0,0.0,0.0,10.0,5.0,1.0,1.0,0
15.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,8020.0,0.26,0.0,53442.0,0.0,0.0,0.0,0.0,26.0,5.0,1.0,1.0,1
14.0,1.0,0.0,8.0,3.0,0.0,14.0,6.0,80.0,0.3,0.0,20.70596855075715,1.0,0.0,0.0,0.0,7.0,14.0,1.0,1.0,0
15.0,5.0,0.0,2.0,0.0,0.0,51.0,0.0,0.0,0.32097934756057805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
7.0,5.0,0.4672649268600994,8.0,0.0,0.0,125.0,6.0,80.0,0.46790534257575767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
14.0,1.0,1.160943601429937,9.0,40.0,0.0,1.0,6.0,80.0,0.6913337770643152,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
13.0,2.0,0.0,8.0,3.0,0.0,63.0,6.0,80.0,1.0,0.0,30.865678629007625,1.0,0.0,0.0,0.0,4.0,34.0,1.0,1.0,0
13.0,6.0,0.9362604408171713,1.0,0.0,0.0,34.0,0.0,0.0,0.5925048172345724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
19.0,4.0,0.39266092102895644,1.0,0.0,0.0,91.0,0.0,0.0,0.440504645407856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
11.0,2.0,0.868641327275212,1.0,0.0,0.0,165.0,6.0,22.0,0.24321313178345438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
1.0,1.0,0.0,2.0,0.0,0.0,72.0,0.0,0.0,0.4318143520943355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
9.0,1.0,1.3765132222366643,3.0,200.0,0.0,22.0,0.0,0.0,0.5,0.0,4e-06,0.18181818181818182,0.18181818181818182,0.0,0.0,22.0,17.0,4.0,6.0,1
6.0,4.0,1.5604015099386088,9.0,76.0,154.0,22857.14286,6.0,53.0,0.5805476334253362,0.0,175.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0
23.0,6.0,0.0,1.0,0.0,0.0,21.0,0.0,8020.0,0.21,0.0,40262.0,0.0,0.0,0.0,0.0,21.0,5.0,1.0,1.0,1
1.0,3.0,1.3226439423972827,10.0,955.0,330.0,1.0,6.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,88.0,115.0,0
21.0,1.0,0.0,5.0,7.0,11.0,24.0,17.0,53.0,0.41080574884314497,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,1.0,1.0,1
14.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,8020.0,0.02,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1
8.0,2.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.3073845564269618,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,1.0,0
10.0,1.0,1.8178980088341952,3.0,200.0,0.0,15.0,0.0,0.0,0.5,0.0,8e-06,0.4666666666666667,0.4,0.0,0.0,15.0,12.0,7.0,9.0,1
15.0,4.0,0.0,5.0,0.0,7.0,10.0,17.0,53.0,0.4812608437813036,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0
2.0,5.0,0.0,5.0,0.0,9.0,11.0,17.0,53.0,0.5190977780341888,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0
8.0,2.0,0.9137886358699459,9.0,528.0,256.0,16.0,6.0,179.0,0.7121155337324205,0.0,548.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,1.0,1
21.0,5.0,0.0,5.0,11.0,15.0,28.0,17.0,53.0,0.44115770485443273,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,1.0,1.0,1
16.0,1.0,1.0205394226458298,9.0,44.0,0.0,1.0,6.0,443.0,0.7140639282268938,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
7.0,1.0,0.0,5.0,7.0,11.0,24.0,17.0,53.0,0.41080574884314497,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,1.0,1.0,1
0.0,0.0,0.0,5.0,8.0,12.0,25.0,17.0,53.0,0.557243125132212,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,1.0,1.0,1
11.0,1.0,0.0,8.0,66.0,0.0,48.0,6.0,80.0,0.305,0.0,26.87432212619457,1.0,0.0,0.0,0.0,30.0,21.0,1.0,1.0,1
22.0,0.0,0.3543864060479881,1.0,0.0,0.0,82.0,0.0,22.0,0.3983706122056682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
11.0,4.0,0.2699021518111603,1.0,0.0,0.0,166.0,6.0,22.0,0.6709344804945849,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
17.0,1.0,2.8083849816826674,8.0,0.0,0.0,36.0,6.0,80.0,0.587919753002224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
5.0,1.0,0.7352192756226907,3.0,568.0,312.0,7.0,17.0,111.0,0.5,0.0,0.004344,0.7142857142857143,0.14285714285714285,0.0,0.0,7.0,10.0,5.0,3.0,0
5.0,2.0,0.08997157819338686,9.0,1251.0,1752.0,48.0,6.0,21.0,0.4896042461014694,0.0,167.0,0.0,0.0,0.0,0.0,23.0,25.0,1.0,1.0,0
0.0,4.0,0.0,1.0,0.0,0.0,33.0,0.0,8020.0,0.33,0.0,38029.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,1.0,1
6.0,2.0,0.0,1.0,0.0,0.0,19.0,0.0,8020.0,0.19,0.0,1526.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,1.0,0
22.0,6.0,1.4480262867529141,3.0,732.0,220.0,1.0,6.0,80.0,0.5,0.0,0.180721,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
10.0,5.0,2.165294843051737,1.0,0.0,0.0,146.0,6.0,22.0,0.46372775178271475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
5.0,2.0,1.327845105372794,9.0,114.0,0.0,2.0,17.0,53.0,0.43377112223892134,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1
9.0,2.0,0.1126026337525291,9.0,3286.0,36578.0,108.0,6.0,5844.0,0.6426451139980618,0.0,34.0,0.0,0.0,0.0,0.0,54.0,54.0,1.0,1.0,0
7.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,8020.0,0.13,0.0,18.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,1.0,0
13.0,6.0,1.6978754708646382,10.0,1032.0,0.0,511.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,511.0,511.0,255.0,141.0,1
17.0,0.0,0.0,8.0,0.0,0.0,8.0,6.0,80.0,0.2783468712469229,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2.0,6.0,0.5989553896076202,10.0,1032.0,0.0,511.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,511.0,511.0,255.0,99.0,1
4.0,4.0,2.2277043857742127,10.0,227.0,277.0,9.0,6.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,28.0,255.0,0
16.0,1.0,1.8658112341822428,9.0,44.0,0.0,1.0,6.0,21.0,0.6001659482800465,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
14.0,1.0,0.0,9.0,44.0,0.0,1.0,6.0,443.0,0.36477376712248627,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
12.0,1.0,0.0,8.0,271.0,0.0,8.0,6.0,80.0,0.295,0.0,26.21165355092761,1.0,0.0,0.0,0.0,28.0,22.0,1.0,1.0,0
4.0,2.0,2.252347785612293,8.0,0.0,0.0,104.0,6.0,80.0,0.5800548582267975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
22.0,3.0,1.3777836378424526,9.0,1064.0,2260.0,24.0,6.0,5190.0,0.2666485191733232,0.0,4.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,1.0,0
8.0,3.0,2.425871940153662,1.0,0.0,0.0,18.0,6.0,22.0,0.397627954205762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
10.0,4.0,0.9116618452724625,1.0,0.0,0.0,28.0,6.0,22.0,0.3227371787410655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
16.0,0.0,0.0,8.0,3.0,0.0,47.0,6.0,80.0,1.0,0.0,54.19907802450332,1.0,0.0,0.0,0.0,5.0,17.0,1.0,1.0,1
15.0,6.0,0.4694612970091361,8.0,0.0,0.0,188.0,6.0,80.0,0.4388546415760285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
5.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,8020.0,0.2,0.0,2086.0,0.0,0.0,0.0,0.0,20.0,5.0,1.0,1.0,1
9.0,4.0,0.0,1.0,0.0,0.0,19.0,0.0,8020.0,0.19,0.0,22672.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,1.0,0
8.0,6.0,0.0,10.0,355.0,2005.0,4.0,6.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,255.0,255.0,0
20.0,4.0,0.0,5.0,0.0,18.0,21.0,17.0,53.0,0.6543191669391034,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0
23.0,4.0,2.0535157499617767,8.0,0.0,0.0,101.0,6.0,80.0,0.37615699002704506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
